menu_item_id,restaurant_id,item_name,cuisine,veg_nonveg,price,is_available
2668,310,Rajma Rice,North Indian,Veg,300,Yes
2669,310,Idli Sambar,South Indian,Veg,80,No
2670,310,Rasmalai,Desserts,Veg,100,No
2671,310,Gulab Jamun,Desserts,Veg,350,No
2672,310,Litti Chokha,North Indian,Veg,400,Yes
2673,311,Paneer Tikka,North Indian,Veg,400,Yes
2674,311,Thali,South Indian,Veg,120,Yes
2675,311,Hyderabadi Biryani,Hyderabadi,Non-Veg,120,Yes
2676,311,Fish Moilee,Kerala,Non-Veg,220,Yes
2677,311,Litti Chokha,North Indian,Veg,220,Yes
2678,312,Veg Burger,Fast Food,Veg,220,Yes
2679,312,Chicken Biryani,Biryani,Non-Veg,350,No
2680,312,Chicken Burger,Fast Food,Non-Veg,500,No
2681,312,Appam Stew,Kerala,Veg,120,Yes
2682,312,Chicken Manchurian,Chinese,Non-Veg,280,Yes
2683,312,Pav Bhaji,Street Food,Veg,350,Yes
2684,312,Litti Chokha,North Indian,Veg,250,Yes
2685,313,Butter Chicken,North Indian,Non-Veg,350,Yes
2686,313,Pav Bhaji,Street Food,Veg,250,Yes
2687,313,Gulab Jamun,Desserts,Veg,450,Yes
2688,313,Dal Makhani,North Indian,Veg,280,No
2689,313,Masala Dosa,South Indian,Veg,80,Yes
2690,314,Masala Dosa,South Indian,Veg,280,Yes
2691,314,Butter Chicken,North Indian,Non-Veg,300,No
2692,314,Paneer Tikka,North Indian,Veg,400,Yes
2693,314,Chicken Burger,Fast Food,Non-Veg,180,Yes
2694,314,Veg Burger,Fast Food,Veg,280,No
2695,314,Hakka Noodles,Chinese,Veg,100,Yes
2696,314,Chicken Tikka,Mughlai,Non-Veg,300,Yes
2697,315,Mutton Rogan Josh,Mughlai,Non-Veg,200,Yes
2698,315,Vada Pav,Street Food,Veg,400,Yes
2699,315,Idli Sambar,South Indian,Veg,350,No
2700,315,Paratha,North Indian,Veg,80,No
2701,315,Appam Stew,Kerala,Veg,80,Yes
2702,315,Paneer Tikka,North Indian,Veg,280,Yes
2703,316,Appam Stew,Kerala,Veg,500,Yes
2704,316,Fish Moilee,Kerala,Non-Veg,250,Yes
2705,316,Idli Sambar,South Indian,Veg,250,No
2706,316,Chicken Tikka,Mughlai,Non-Veg,400,Yes
2707,316,Butter Chicken,North Indian,Non-Veg,80,Yes
2708,316,Chicken Pizza,Italian,Non-Veg,180,Yes
2709,316,Pav Bhaji,Street Food,Veg,350,Yes
2710,317,Margherita Pizza,Italian,Veg,450,Yes
2711,317,Paratha,North Indian,Veg,150,No
2712,317,Chicken Tikka,Mughlai,Non-Veg,280,No
2713,317,Chole Bhature,North Indian,Veg,400,No
2714,317,Paneer Tikka,North Indian,Veg,200,No
2715,317,Veg Biryani,Biryani,Veg,400,Yes
2716,317,Pani Puri,Street Food,Veg,100,Yes
2717,317,Vada Pav,Street Food,Veg,220,Yes
2718,317,Chicken Burger,Fast Food,Non-Veg,220,Yes
2719,317,Pav Bhaji,Street Food,Veg,120,Yes
2720,317,Chicken Pizza,Italian,Non-Veg,100,Yes
2721,318,Prawn Masala,Seafood,Non-Veg,450,No
2722,318,Margherita Pizza,Italian,Veg,100,Yes
2723,318,Butter Chicken,North Indian,Non-Veg,150,Yes
2724,318,Chicken Tikka,Mughlai,Non-Veg,150,Yes
2725,318,Chicken Manchurian,Chinese,Non-Veg,100,Yes
2726,318,Gulab Jamun,Desserts,Veg,500,Yes
2727,318,Fish Moilee,Kerala,Non-Veg,400,Yes
2728,318,Veg Burger,Fast Food,Veg,280,Yes
2729,319,Mutton Rogan Josh,Mughlai,Non-Veg,400,Yes
2730,319,Chicken Biryani,Biryani,Non-Veg,200,Yes
2731,319,Gulab Jamun,Desserts,Veg,180,No
2732,319,Paratha,North Indian,Veg,120,Yes
2733,319,Hyderabadi Biryani,Hyderabadi,Non-Veg,300,Yes
2734,319,Veg Biryani,Biryani,Veg,100,No
2735,319,Chicken Tikka,Mughlai,Non-Veg,250,Yes
2736,319,Hakka Noodles,Chinese,Veg,350,Yes
2737,319,Litti Chokha,North Indian,Veg,500,Yes
2738,320,Masala Dosa,South Indian,Veg,500,No
2739,320,Veg Burger,Fast Food,Veg,500,No
2740,320,Rajma Rice,North Indian,Veg,500,Yes
2741,320,Margherita Pizza,Italian,Veg,220,Yes
2742,320,Chicken Manchurian,Chinese,Non-Veg,300,Yes
2743,320,Butter Chicken,North Indian,Non-Veg,200,Yes
2744,320,Prawn Masala,Seafood,Non-Veg,500,Yes
2745,320,Chicken Tikka,Mughlai,Non-Veg,280,Yes
2746,321,Hyderabadi Biryani,Hyderabadi,Non-Veg,150,Yes
2747,321,Veg Biryani,Biryani,Veg,150,Yes
2748,321,Fish Curry,Seafood,Non-Veg,220,Yes
2749,321,Chole Bhature,North Indian,Veg,220,Yes
2750,321,Masala Dosa,South Indian,Veg,350,No
2751,322,Pani Puri,Street Food,Veg,250,Yes
2752,322,Chicken Pizza,Italian,Non-Veg,400,Yes
2753,322,Chicken Burger,Fast Food,Non-Veg,300,Yes
2754,322,Chicken Manchurian,Chinese,Non-Veg,500,No
2755,322,Fish Curry,Seafood,Non-Veg,200,Yes
2756,322,Butter Chicken,North Indian,Non-Veg,100,Yes
2757,322,Rasmalai,Desserts,Veg,200,Yes
2758,322,Margherita Pizza,Italian,Veg,100,No
2759,322,Chicken Tikka,Mughlai,Non-Veg,200,Yes
2760,322,Vada Pav,Street Food,Veg,350,Yes
2761,322,Prawn Masala,Seafood,Non-Veg,300,Yes
2762,322,Dal Makhani,North Indian,Veg,280,No
2763,323,Prawn Masala,Seafood,Non-Veg,180,No
2764,323,Paratha,North Indian,Veg,350,Yes
2765,323,Hakka Noodles,Chinese,Veg,220,No
2766,323,Chicken Tikka,Mughlai,Non-Veg,200,Yes
2767,323,Chicken Biryani,Biryani,Non-Veg,500,Yes
2768,323,Veg Burger,Fast Food,Veg,450,No
2769,323,Appam Stew,Kerala,Veg,220,Yes
2770,323,Thali,South Indian,Veg,200,Yes
2771,323,Chicken Burger,Fast Food,Non-Veg,180,No
2772,324,Appam Stew,Kerala,Veg,300,No
2773,324,Vada Pav,Street Food,Veg,250,No
2774,324,Chicken Biryani,Biryani,Non-Veg,150,Yes
2775,324,Hyderabadi Biryani,Hyderabadi,Non-Veg,450,Yes
2776,324,Pav Bhaji,Street Food,Veg,300,Yes
2777,324,Fish Moilee,Kerala,Non-Veg,200,Yes
2778,324,Chicken Burger,Fast Food,Non-Veg,80,Yes
2779,324,Chicken Pizza,Italian,Non-Veg,220,Yes
2780,324,Mutton Rogan Josh,Mughlai,Non-Veg,500,Yes
2781,324,Veg Biryani,Biryani,Veg,100,Yes
2782,325,Chicken Burger,Fast Food,Non-Veg,450,Yes
2783,325,Pani Puri,Street Food,Veg,250,No
2784,325,Masala Dosa,South Indian,Veg,220,Yes
2785,325,Idli Sambar,South Indian,Veg,300,Yes
2786,325,Chicken Tikka,Mughlai,Non-Veg,220,Yes
2787,325,Litti Chokha,North Indian,Veg,100,Yes
2788,325,Hyderabadi Biryani,Hyderabadi,Non-Veg,180,Yes
2789,325,Fish Curry,Seafood,Non-Veg,450,Yes
2790,325,Appam Stew,Kerala,Veg,150,Yes
2791,325,Prawn Masala,Seafood,Non-Veg,280,Yes
2792,325,Chole Bhature,North Indian,Veg,100,Yes
2793,325,Mutton Rogan Josh,Mughlai,Non-Veg,500,Yes
2794,326,Rajma Rice,North Indian,Veg,180,No
2795,326,Dal Makhani,North Indian,Veg,80,Yes
2796,326,Pav Bhaji,Street Food,Veg,150,Yes
2797,326,Appam Stew,Kerala,Veg,220,Yes
2798,326,Fish Curry,Seafood,Non-Veg,300,No
2799,326,Margherita Pizza,Italian,Veg,250,Yes
2800,326,Hyderabadi Biryani,Hyderabadi,Non-Veg,400,No
2801,326,Chicken Manchurian,Chinese,Non-Veg,350,Yes
2802,326,Veg Biryani,Biryani,Veg,250,Yes
2803,326,Litti Chokha,North Indian,Veg,80,Yes
2804,326,Vada Pav,Street Food,Veg,400,Yes
2805,326,Chicken Tikka,Mughlai,Non-Veg,220,Yes
2806,327,Veg Biryani,Biryani,Veg,500,Yes
2807,327,Rasmalai,Desserts,Veg,220,No
2808,327,Paratha,North Indian,Veg,400,Yes
2809,327,Masala Dosa,South Indian,Veg,450,Yes
2810,327,Litti Chokha,North Indian,Veg,400,Yes
2811,327,Fish Curry,Seafood,Non-Veg,120,Yes
2812,328,Vada Pav,Street Food,Veg,350,No
2813,328,Rajma Rice,North Indian,Veg,250,Yes
2814,328,Litti Chokha,North Indian,Veg,500,Yes
2815,328,Appam Stew,Kerala,Veg,280,Yes
2816,328,Chicken Burger,Fast Food,Non-Veg,100,Yes
2817,328,Veg Burger,Fast Food,Veg,220,Yes
2818,328,Chole Bhature,North Indian,Veg,220,Yes
2819,328,Prawn Masala,Seafood,Non-Veg,150,Yes
2820,328,Dal Makhani,North Indian,Veg,220,No
2821,328,Butter Chicken,North Indian,Non-Veg,350,Yes
2822,329,Rajma Rice,North Indian,Veg,100,Yes
2823,329,Margherita Pizza,Italian,Veg,300,Yes
2824,329,Butter Chicken,North Indian,Non-Veg,250,No
2825,329,Hakka Noodles,Chinese,Veg,200,Yes
2826,329,Prawn Masala,Seafood,Non-Veg,100,Yes
2827,329,Rasmalai,Desserts,Veg,300,Yes
2828,329,Litti Chokha,North Indian,Veg,180,Yes
2829,329,Chicken Manchurian,Chinese,Non-Veg,450,Yes
2830,329,Vada Pav,Street Food,Veg,300,Yes
2831,330,Chole Bhature,North Indian,Veg,280,Yes
2832,330,Veg Burger,Fast Food,Veg,350,No
2833,330,Veg Biryani,Biryani,Veg,180,No
2834,330,Chicken Pizza,Italian,Non-Veg,250,No
2835,330,Chicken Tikka,Mughlai,Non-Veg,200,No
2836,330,Rasmalai,Desserts,Veg,450,Yes
2837,330,Prawn Masala,Seafood,Non-Veg,300,Yes
2838,330,Idli Sambar,South Indian,Veg,250,Yes
2839,330,Fish Curry,Seafood,Non-Veg,200,Yes
2840,330,Dal Makhani,North Indian,Veg,180,Yes
2841,331,Chicken Burger,Fast Food,Non-Veg,350,No
2842,331,Fish Moilee,Kerala,Non-Veg,100,Yes
2843,331,Mutton Rogan Josh,Mughlai,Non-Veg,500,No
2844,331,Dal Makhani,North Indian,Veg,450,Yes
2845,331,Hyderabadi Biryani,Hyderabadi,Non-Veg,120,Yes
2846,331,Chicken Pizza,Italian,Non-Veg,500,Yes
2847,331,Prawn Masala,Seafood,Non-Veg,450,Yes
2848,331,Chicken Manchurian,Chinese,Non-Veg,250,No
2849,332,Mutton Rogan Josh,Mughlai,Non-Veg,250,Yes
2850,332,Litti Chokha,North Indian,Veg,80,Yes
2851,332,Veg Biryani,Biryani,Veg,100,Yes
2852,332,Pav Bhaji,Street Food,Veg,200,Yes
2853,332,Chole Bhature,North Indian,Veg,250,No
2854,332,Fish Moilee,Kerala,Non-Veg,500,Yes
2855,332,Gulab Jamun,Desserts,Veg,450,Yes
2856,332,Hakka Noodles,Chinese,Veg,300,Yes
2857,333,Veg Burger,Fast Food,Veg,120,Yes
2858,333,Chicken Biryani,Biryani,Non-Veg,200,Yes
2859,333,Fish Moilee,Kerala,Non-Veg,250,Yes
2860,333,Pani Puri,Street Food,Veg,220,Yes
2861,333,Chicken Tikka,Mughlai,Non-Veg,100,Yes
2862,333,Paratha,North Indian,Veg,200,Yes
2863,333,Prawn Masala,Seafood,Non-Veg,350,No
2864,333,Chicken Manchurian,Chinese,Non-Veg,180,Yes
2865,334,Prawn Masala,Seafood,Non-Veg,500,Yes
2866,334,Vada Pav,Street Food,Veg,280,Yes
2867,334,Chicken Burger,Fast Food,Non-Veg,200,Yes
2868,334,Pav Bhaji,Street Food,Veg,280,Yes
2869,334,Hakka Noodles,Chinese,Veg,500,Yes
2870,334,Chole Bhature,North Indian,Veg,250,Yes
2871,334,Rasmalai,Desserts,Veg,500,No
2872,334,Veg Burger,Fast Food,Veg,200,Yes
2873,334,Thali,South Indian,Veg,350,No
2874,334,Masala Dosa,South Indian,Veg,220,Yes
2875,334,Dal Makhani,North Indian,Veg,120,Yes
2876,335,Hyderabadi Biryani,Hyderabadi,Non-Veg,400,Yes
2877,335,Chole Bhature,North Indian,Veg,250,Yes
2878,335,Chicken Pizza,Italian,Non-Veg,180,Yes
2879,335,Idli Sambar,South Indian,Veg,250,Yes
2880,335,Dal Makhani,North Indian,Veg,180,No
2881,335,Thali,South Indian,Veg,450,No
2882,336,Chicken Tikka,Mughlai,Non-Veg,400,Yes
2883,336,Rajma Rice,North Indian,Veg,180,Yes
2884,336,Chicken Manchurian,Chinese,Non-Veg,280,Yes
2885,336,Veg Burger,Fast Food,Veg,400,Yes
2886,336,Gulab Jamun,Desserts,Veg,300,Yes
2887,336,Litti Chokha,North Indian,Veg,80,Yes
2888,337,Mutton Rogan Josh,Mughlai,Non-Veg,100,Yes
2889,337,Pav Bhaji,Street Food,Veg,100,No
2890,337,Paratha,North Indian,Veg,200,Yes
2891,337,Hyderabadi Biryani,Hyderabadi,Non-Veg,350,Yes
2892,337,Margherita Pizza,Italian,Veg,450,Yes
2893,337,Paneer Tikka,North Indian,Veg,250,Yes
2894,337,Veg Biryani,Biryani,Veg,220,No
2895,337,Hakka Noodles,Chinese,Veg,300,Yes
2896,337,Butter Chicken,North Indian,Non-Veg,300,Yes
2897,337,Chole Bhature,North Indian,Veg,250,No
2898,337,Rasmalai,Desserts,Veg,400,Yes
2899,337,Appam Stew,Kerala,Veg,280,Yes
2900,338,Veg Burger,Fast Food,Veg,350,No
2901,338,Veg Biryani,Biryani,Veg,250,No
2902,338,Margherita Pizza,Italian,Veg,350,Yes
2903,338,Paratha,North Indian,Veg,200,Yes
2904,338,Masala Dosa,South Indian,Veg,450,No
2905,338,Thali,South Indian,Veg,250,Yes
2906,338,Rajma Rice,North Indian,Veg,200,Yes
2907,338,Pav Bhaji,Street Food,Veg,400,No
2908,338,Gulab Jamun,Desserts,Veg,80,No
2909,338,Dal Makhani,North Indian,Veg,80,No
2910,339,Masala Dosa,South Indian,Veg,150,Yes
2911,339,Prawn Masala,Seafood,Non-Veg,450,Yes
2912,339,Thali,South Indian,Veg,500,Yes
2913,339,Chole Bhature,North Indian,Veg,450,Yes
2914,339,Chicken Tikka,Mughlai,Non-Veg,300,Yes
2915,339,Hyderabadi Biryani,Hyderabadi,Non-Veg,100,Yes
2916,339,Chicken Biryani,Biryani,Non-Veg,150,Yes
2917,340,Pani Puri,Street Food,Veg,200,No
2918,340,Litti Chokha,North Indian,Veg,400,No
2919,340,Mutton Rogan Josh,Mughlai,Non-Veg,250,Yes
2920,340,Idli Sambar,South Indian,Veg,400,Yes
2921,340,Chicken Manchurian,Chinese,Non-Veg,280,Yes
2922,340,Chicken Burger,Fast Food,Non-Veg,150,Yes
2923,340,Thali,South Indian,Veg,350,Yes
2924,340,Rasmalai,Desserts,Veg,250,Yes
2925,340,Dal Makhani,North Indian,Veg,450,Yes
2926,340,Chicken Pizza,Italian,Non-Veg,450,No
2927,340,Margherita Pizza,Italian,Veg,500,Yes
2928,340,Veg Burger,Fast Food,Veg,280,Yes
2929,341,Fish Moilee,Kerala,Non-Veg,180,Yes
2930,341,Butter Chicken,North Indian,Non-Veg,120,No
2931,341,Fish Curry,Seafood,Non-Veg,220,Yes
2932,341,Idli Sambar,South Indian,Veg,100,Yes
2933,341,Vada Pav,Street Food,Veg,350,Yes
2934,341,Pani Puri,Street Food,Veg,150,Yes
2935,341,Veg Burger,Fast Food,Veg,100,Yes
2936,341,Chicken Pizza,Italian,Non-Veg,350,Yes
2937,341,Dal Makhani,North Indian,Veg,200,Yes
2938,341,Chicken Manchurian,Chinese,Non-Veg,450,No
2939,341,Gulab Jamun,Desserts,Veg,100,Yes
2940,342,Appam Stew,Kerala,Veg,180,Yes
2941,342,Chicken Burger,Fast Food,Non-Veg,220,Yes
2942,342,Prawn Masala,Seafood,Non-Veg,400,Yes
2943,342,Gulab Jamun,Desserts,Veg,120,Yes
2944,342,Pani Puri,Street Food,Veg,350,Yes
2945,342,Masala Dosa,South Indian,Veg,180,Yes
2946,342,Vada Pav,Street Food,Veg,100,Yes
2947,342,Rasmalai,Desserts,Veg,280,Yes
2948,342,Mutton Rogan Josh,Mughlai,Non-Veg,450,Yes
2949,342,Margherita Pizza,Italian,Veg,100,Yes
2950,342,Rajma Rice,North Indian,Veg,220,No
2951,342,Hakka Noodles,Chinese,Veg,150,Yes
2952,343,Masala Dosa,South Indian,Veg,250,No
2953,343,Paneer Tikka,North Indian,Veg,280,Yes
2954,343,Chole Bhature,North Indian,Veg,450,Yes
2955,343,Prawn Masala,Seafood,Non-Veg,280,Yes
2956,343,Chicken Burger,Fast Food,Non-Veg,500,No
2957,343,Appam Stew,Kerala,Veg,100,Yes
2958,343,Fish Moilee,Kerala,Non-Veg,220,Yes
2959,343,Veg Biryani,Biryani,Veg,120,Yes
2960,343,Gulab Jamun,Desserts,Veg,100,Yes
2961,343,Litti Chokha,North Indian,Veg,350,Yes
2962,344,Dal Makhani,North Indian,Veg,120,Yes
2963,344,Vada Pav,Street Food,Veg,220,Yes
2964,344,Chicken Tikka,Mughlai,Non-Veg,150,Yes
2965,344,Paneer Tikka,North Indian,Veg,280,No
2966,344,Veg Biryani,Biryani,Veg,450,No
2967,344,Appam Stew,Kerala,Veg,180,No
2968,344,Idli Sambar,South Indian,Veg,250,Yes
2969,344,Hakka Noodles,Chinese,Veg,400,Yes
2970,345,Veg Burger,Fast Food,Veg,200,Yes
2971,345,Pani Puri,Street Food,Veg,250,No
2972,345,Chicken Manchurian,Chinese,Non-Veg,350,No
2973,345,Chicken Pizza,Italian,Non-Veg,400,Yes
2974,345,Veg Biryani,Biryani,Veg,350,No
2975,345,Prawn Masala,Seafood,Non-Veg,120,Yes
2976,345,Dal Makhani,North Indian,Veg,250,Yes
2977,345,Hakka Noodles,Chinese,Veg,80,Yes
2978,345,Margherita Pizza,Italian,Veg,280,No
2979,345,Masala Dosa,South Indian,Veg,280,Yes
2980,345,Rasmalai,Desserts,Veg,350,Yes
2981,346,Fish Curry,Seafood,Non-Veg,150,Yes
2982,346,Margherita Pizza,Italian,Veg,220,Yes
2983,346,Fish Moilee,Kerala,Non-Veg,350,Yes
2984,346,Gulab Jamun,Desserts,Veg,450,No
2985,346,Dal Makhani,North Indian,Veg,180,No
2986,346,Paneer Tikka,North Indian,Veg,250,Yes
2987,347,Gulab Jamun,Desserts,Veg,400,Yes
2988,347,Rasmalai,Desserts,Veg,300,Yes
2989,347,Chicken Biryani,Biryani,Non-Veg,220,Yes
2990,347,Margherita Pizza,Italian,Veg,450,Yes
2991,347,Paneer Tikka,North Indian,Veg,300,No
2992,347,Vada Pav,Street Food,Veg,350,Yes
2993,348,Mutton Rogan Josh,Mughlai,Non-Veg,250,Yes
2994,348,Masala Dosa,South Indian,Veg,100,Yes
2995,348,Vada Pav,Street Food,Veg,400,Yes
2996,348,Fish Moilee,Kerala,Non-Veg,280,Yes
2997,348,Veg Burger,Fast Food,Veg,150,No
2998,348,Veg Biryani,Biryani,Veg,280,Yes
2999,348,Paratha,North Indian,Veg,300,No
3000,348,Rasmalai,Desserts,Veg,250,Yes
3001,349,Chicken Tikka,Mughlai,Non-Veg,120,No
3002,349,Idli Sambar,South Indian,Veg,450,Yes
3003,349,Veg Biryani,Biryani,Veg,120,Yes
3004,349,Vada Pav,Street Food,Veg,100,No
3005,349,Dal Makhani,North Indian,Veg,300,Yes
3006,349,Chicken Biryani,Biryani,Non-Veg,280,No
3007,349,Rasmalai,Desserts,Veg,200,Yes
3008,349,Appam Stew,Kerala,Veg,280,Yes
3009,349,Chicken Burger,Fast Food,Non-Veg,120,Yes
3010,349,Margherita Pizza,Italian,Veg,150,Yes
3011,349,Masala Dosa,South Indian,Veg,280,Yes
3012,349,Fish Moilee,Kerala,Non-Veg,450,Yes
3013,350,Veg Burger,Fast Food,Veg,250,Yes
3014,350,Fish Moilee,Kerala,Non-Veg,450,Yes
3015,350,Rasmalai,Desserts,Veg,500,Yes
3016,350,Chicken Burger,Fast Food,Non-Veg,250,Yes
3017,350,Chicken Biryani,Biryani,Non-Veg,200,Yes
3018,350,Butter Chicken,North Indian,Non-Veg,220,Yes
3019,350,Chicken Pizza,Italian,Non-Veg,450,Yes
3020,350,Pav Bhaji,Street Food,Veg,100,Yes
3021,351,Rajma Rice,North Indian,Veg,120,Yes
3022,351,Chicken Biryani,Biryani,Non-Veg,150,Yes
3023,351,Mutton Rogan Josh,Mughlai,Non-Veg,300,Yes
3024,351,Paneer Tikka,North Indian,Veg,200,No
3025,351,Appam Stew,Kerala,Veg,300,Yes
3026,351,Hyderabadi Biryani,Hyderabadi,Non-Veg,150,Yes
3027,351,Thali,South Indian,Veg,450,No
3028,352,Chicken Manchurian,Chinese,Non-Veg,150,Yes
3029,352,Pani Puri,Street Food,Veg,200,No
3030,352,Chicken Biryani,Biryani,Non-Veg,280,No
3031,352,Thali,South Indian,Veg,80,Yes
3032,352,Paratha,North Indian,Veg,100,Yes
3033,352,Butter Chicken,North Indian,Non-Veg,180,No
3034,353,Vada Pav,Street Food,Veg,450,Yes
3035,353,Chicken Biryani,Biryani,Non-Veg,450,Yes
3036,353,Margherita Pizza,Italian,Veg,150,Yes
3037,353,Chicken Tikka,Mughlai,Non-Veg,250,No
3038,353,Prawn Masala,Seafood,Non-Veg,280,Yes
3039,354,Hyderabadi Biryani,Hyderabadi,Non-Veg,250,No
3040,354,Prawn Masala,Seafood,Non-Veg,500,Yes
3041,354,Hakka Noodles,Chinese,Veg,80,No
3042,354,Pani Puri,Street Food,Veg,180,Yes
3043,354,Margherita Pizza,Italian,Veg,180,Yes
3044,354,Litti Chokha,North Indian,Veg,350,No
3045,355,Fish Moilee,Kerala,Non-Veg,150,Yes
3046,355,Chicken Biryani,Biryani,Non-Veg,120,Yes
3047,355,Chicken Burger,Fast Food,Non-Veg,300,No
3048,355,Hyderabadi Biryani,Hyderabadi,Non-Veg,400,No
3049,355,Chicken Manchurian,Chinese,Non-Veg,200,No
3050,355,Pani Puri,Street Food,Veg,180,Yes
3051,355,Dal Makhani,North Indian,Veg,100,Yes
3052,355,Paneer Tikka,North Indian,Veg,180,Yes
3053,356,Gulab Jamun,Desserts,Veg,400,Yes
3054,356,Mutton Rogan Josh,Mughlai,Non-Veg,500,Yes
3055,356,Paratha,North Indian,Veg,280,Yes
3056,356,Litti Chokha,North Indian,Veg,200,No
3057,356,Hakka Noodles,Chinese,Veg,80,Yes
3058,357,Idli Sambar,South Indian,Veg,400,Yes
3059,357,Chicken Manchurian,Chinese,Non-Veg,450,No
3060,357,Paneer Tikka,North Indian,Veg,220,Yes
3061,357,Hakka Noodles,Chinese,Veg,100,Yes
3062,357,Rasmalai,Desserts,Veg,80,No
3063,357,Hyderabadi Biryani,Hyderabadi,Non-Veg,300,No
3064,357,Gulab Jamun,Desserts,Veg,220,Yes
3065,357,Pav Bhaji,Street Food,Veg,250,Yes
3066,357,Rajma Rice,North Indian,Veg,180,Yes
3067,358,Vada Pav,Street Food,Veg,180,Yes
3068,358,Hakka Noodles,Chinese,Veg,180,Yes
3069,358,Masala Dosa,South Indian,Veg,450,Yes
3070,358,Fish Curry,Seafood,Non-Veg,300,Yes
3071,358,Gulab Jamun,Desserts,Veg,300,Yes
3072,358,Thali,South Indian,Veg,350,No
3073,358,Litti Chokha,North Indian,Veg,280,Yes
3074,358,Idli Sambar,South Indian,Veg,400,No
3075,358,Margherita Pizza,Italian,Veg,80,No
3076,358,Appam Stew,Kerala,Veg,220,Yes
3077,358,Chole Bhature,North Indian,Veg,500,No
3078,359,Chole Bhature,North Indian,Veg,250,Yes
3079,359,Fish Curry,Seafood,Non-Veg,300,No
3080,359,Masala Dosa,South Indian,Veg,250,No
3081,359,Chicken Pizza,Italian,Non-Veg,250,Yes
3082,359,Appam Stew,Kerala,Veg,250,Yes
3083,359,Prawn Masala,Seafood,Non-Veg,450,Yes
3084,360,Masala Dosa,South Indian,Veg,250,Yes
3085,360,Margherita Pizza,Italian,Veg,200,Yes
3086,360,Dal Makhani,North Indian,Veg,120,No
3087,360,Chicken Manchurian,Chinese,Non-Veg,120,Yes
3088,360,Hakka Noodles,Chinese,Veg,350,Yes
3089,360,Gulab Jamun,Desserts,Veg,220,Yes
3090,360,Idli Sambar,South Indian,Veg,180,Yes
3091,360,Appam Stew,Kerala,Veg,120,Yes
3092,360,Chicken Biryani,Biryani,Non-Veg,150,Yes
3093,360,Veg Burger,Fast Food,Veg,80,Yes
3094,360,Paneer Tikka,North Indian,Veg,150,Yes
3095,361,Chicken Tikka,Mughlai,Non-Veg,180,Yes
3096,361,Margherita Pizza,Italian,Veg,350,Yes
3097,361,Butter Chicken,North Indian,Non-Veg,220,Yes
3098,361,Appam Stew,Kerala,Veg,350,Yes
3099,361,Thali,South Indian,Veg,150,Yes
3100,361,Paratha,North Indian,Veg,250,No
3101,361,Litti Chokha,North Indian,Veg,200,Yes
3102,361,Fish Moilee,Kerala,Non-Veg,300,Yes
3103,361,Gulab Jamun,Desserts,Veg,100,Yes
3104,362,Dal Makhani,North Indian,Veg,500,Yes
3105,362,Chicken Manchurian,Chinese,Non-Veg,180,No
3106,362,Paratha,North Indian,Veg,450,Yes
3107,362,Fish Moilee,Kerala,Non-Veg,150,Yes
3108,362,Paneer Tikka,North Indian,Veg,100,Yes
3109,362,Appam Stew,Kerala,Veg,180,Yes
3110,362,Margherita Pizza,Italian,Veg,200,Yes
3111,362,Chicken Tikka,Mughlai,Non-Veg,180,Yes
3112,362,Litti Chokha,North Indian,Veg,280,Yes
3113,362,Fish Curry,Seafood,Non-Veg,200,Yes
3114,363,Chicken Pizza,Italian,Non-Veg,350,No
3115,363,Hyderabadi Biryani,Hyderabadi,Non-Veg,280,No
3116,363,Mutton Rogan Josh,Mughlai,Non-Veg,80,Yes
3117,363,Masala Dosa,South Indian,Veg,80,Yes
3118,363,Pav Bhaji,Street Food,Veg,400,Yes
3119,363,Vada Pav,Street Food,Veg,120,Yes
3120,363,Butter Chicken,North Indian,Non-Veg,150,Yes
3121,363,Chicken Manchurian,Chinese,Non-Veg,250,Yes
3122,363,Prawn Masala,Seafood,Non-Veg,100,Yes
3123,363,Pani Puri,Street Food,Veg,280,No
3124,363,Veg Burger,Fast Food,Veg,220,Yes
3125,363,Fish Curry,Seafood,Non-Veg,300,Yes
3126,364,Gulab Jamun,Desserts,Veg,300,Yes
3127,364,Fish Curry,Seafood,Non-Veg,450,No
3128,364,Hyderabadi Biryani,Hyderabadi,Non-Veg,120,Yes
3129,364,Chicken Manchurian,Chinese,Non-Veg,250,No
3130,364,Idli Sambar,South Indian,Veg,180,Yes
3131,364,Thali,South Indian,Veg,100,No
3132,364,Fish Moilee,Kerala,Non-Veg,80,Yes
3133,364,Chole Bhature,North Indian,Veg,150,Yes
3134,364,Chicken Biryani,Biryani,Non-Veg,280,Yes
3135,364,Chicken Tikka,Mughlai,Non-Veg,250,Yes
3136,364,Appam Stew,Kerala,Veg,80,Yes
3137,364,Mutton Rogan Josh,Mughlai,Non-Veg,100,Yes
3138,365,Fish Curry,Seafood,Non-Veg,80,Yes
3139,365,Chicken Manchurian,Chinese,Non-Veg,350,Yes
3140,365,Mutton Rogan Josh,Mughlai,Non-Veg,400,Yes
3141,365,Vada Pav,Street Food,Veg,100,No
3142,365,Veg Burger,Fast Food,Veg,200,Yes
3143,365,Chicken Biryani,Biryani,Non-Veg,200,Yes
3144,365,Masala Dosa,South Indian,Veg,100,No
3145,366,Fish Curry,Seafood,Non-Veg,220,No
3146,366,Chicken Manchurian,Chinese,Non-Veg,120,No
3147,366,Rasmalai,Desserts,Veg,200,Yes
