review_id,order_id,customer_id,restaurant_id,food_rating,delivery_rating,overall_rating,review_comment,review_date
1926,1631,867,103,4,3,1.7,Great ambience and service.,2023-08-30
1927,4858,1349,311,3,5,4.1,Hygienic and tasty.,2023-05-12
1928,3121,744,213,2,5,3.3,Disappointed with the quality.,2023-09-15
1929,2616,1694,198,3,3,4.6,"Amazing food, will order again!",2023-07-29
1930,1017,42,213,3,1,2.2,Great ambience and service.,2023-08-29
1931,2619,1882,57,5,5,2.7,Hygienic and tasty.,2023-03-31
1932,4678,966,159,5,5,1.3,Disappointed with the quality.,2022-06-07
1933,3877,920,93,2,4,2.1,"Amazing food, will order again!",2022-01-17
1934,1261,1409,337,3,1,4.1,Value for money.,2022-12-02
1935,222,68,328,2,1,4.5,Portion size could be bigger.,2022-10-06
1936,764,306,24,1,4,2.5,Excellent taste and packaging.,2022-04-27
1937,926,1446,478,2,2,4.1,Disappointed with the quality.,2023-10-12
1938,3835,1900,435,3,2,1.5,"Too oily, not recommended.",2023-05-21
1939,2798,245,278,3,2,3.9,Hygienic and tasty.,2023-04-04
1940,1882,618,148,4,2,3.1,Restaurant staff was helpful.,2023-04-10
1941,800,1931,406,4,5,2.9,Great ambience and service.,2022-05-10
1942,3760,24,311,5,2,2.7,"Amazing food, will order again!",2022-04-24
1943,1970,442,432,1,3,3.4,Great ambience and service.,2023-05-08
1944,4922,1396,123,5,1,2.3,Value for money.,2023-10-10
1945,3666,1397,96,4,5,2.7,Excellent taste and packaging.,2022-04-13
1946,2383,847,85,4,2,3.7,Restaurant staff was helpful.,2023-03-09
1947,1989,1408,373,3,4,2.7,"Too oily, not recommended.",2022-08-09
1948,1954,787,24,3,3,4.5,Portion size could be bigger.,2022-12-13
1949,702,815,228,3,1,3.6,Excellent taste and packaging.,2022-01-04
1950,1276,1843,391,2,1,3.1,"Good quality, reasonable price.",2023-01-24
1951,916,325,184,3,1,3.7,Loved the paneer dishes.,2022-07-23
1952,2117,1594,249,1,1,5.0,"Amazing food, will order again!",2022-09-22
1953,2487,1032,487,1,1,3.0,"Average food, nothing special.",2023-10-23
1954,2450,641,294,1,3,3.5,Delivery was late but food was good.,2023-07-09
1955,1870,774,123,1,2,2.0,Disappointed with the quality.,2022-08-01
1956,1054,1922,312,3,3,4.7,"Good quality, reasonable price.",2023-04-08
1957,977,1086,30,4,3,4.3,Value for money.,2023-08-03
1958,3839,1677,133,1,5,4.3,Excellent taste and packaging.,2022-03-17
1959,4131,142,436,2,5,3.1,"Amazing food, will order again!",2022-06-28
1960,70,158,248,2,1,3.4,Disappointed with the quality.,2023-10-20
1961,3875,974,210,5,5,3.1,Best biryani in the city!,2023-07-21
1962,2651,222,453,2,1,2.0,Delivery was late but food was good.,2022-03-04
1963,1379,1521,291,1,5,4.7,"Very bad experience, food was cold.",2023-05-13
1964,3898,1432,304,2,5,2.5,Loved the paneer dishes.,2022-05-14
1965,3295,564,47,3,1,3.0,Hygienic and tasty.,2023-03-16
1966,2492,24,10,5,2,3.4,Best biryani in the city!,2023-10-30
1967,554,386,197,3,5,1.9,"Fast delivery, fresh food.",2022-03-31
1968,4620,1830,428,4,1,4.6,Loved the paneer dishes.,2022-02-25
1969,3721,38,94,2,3,2.8,Food was not as per menu description.,2022-11-30
1970,1572,1460,332,3,1,1.7,Best biryani in the city!,2022-07-20
1971,727,21,473,1,4,3.9,"Amazing food, will order again!",2023-12-04
1972,3161,390,164,1,4,4.6,One of my favourite restaurants.,2022-06-01
1973,3463,1165,68,4,3,1.9,"Fast delivery, fresh food.",2022-07-11
1974,379,1695,342,4,3,2.6,"Decent food, average service.",2022-01-09
1975,3305,1515,197,2,1,3.0,"Too oily, not recommended.",2023-07-28
1976,2559,626,238,1,3,2.7,"Too oily, not recommended.",2022-03-16
1977,4384,426,357,5,2,3.7,"Too oily, not recommended.",2022-04-25
1978,614,1520,387,2,5,3.7,Portion size could be bigger.,2022-06-07
1979,1175,1246,361,1,3,1.2,Great ambience and service.,2023-06-13
1980,1564,1750,27,5,4,4.5,Great ambience and service.,2023-09-20
1981,621,1823,259,2,1,1.2,Food was not as per menu description.,2022-08-04
1982,4051,699,338,4,3,3.3,Will definitely recommend to friends.,2023-04-21
1983,147,1222,168,4,4,1.9,Loved the paneer dishes.,2023-06-15
1984,1779,1719,289,4,4,3.7,"Amazing food, will order again!",2022-02-26
1985,1983,1225,211,2,4,2.5,"Fast delivery, fresh food.",2023-01-02
1986,4943,461,500,3,4,2.4,"Very bad experience, food was cold.",2022-08-04
1987,4319,48,278,1,1,3.7,"Good quality, reasonable price.",2022-08-16
1988,2721,22,15,2,4,3.4,Restaurant staff was helpful.,2022-06-13
1989,245,755,63,3,2,3.4,"Average food, nothing special.",2022-03-28
1990,1014,260,217,5,5,4.0,Food was not as per menu description.,2022-07-05
1991,261,138,197,3,1,4.9,Value for money.,2023-03-24
1992,4005,1914,500,2,3,2.4,Delivery was late but food was good.,2023-06-29
1993,709,1626,433,1,4,1.4,"Too oily, not recommended.",2022-06-24
1994,942,1510,54,4,1,1.7,Best biryani in the city!,2022-05-06
1995,723,1229,81,2,3,1.1,Portion size could be bigger.,2022-05-13
1996,2099,1842,412,4,3,3.6,"Good quality, reasonable price.",2023-03-01
1997,2836,1609,170,5,3,4.7,"Decent food, average service.",2023-08-05
1998,2660,1664,452,3,2,2.9,Food was not as per menu description.,2023-01-11
1999,3636,172,473,1,1,3.9,"Very bad experience, food was cold.",2022-01-08
2000,3598,1339,130,1,3,3.5,Will definitely recommend to friends.,2023-10-14
2001,1670,1764,25,5,4,2.4,"Good quality, reasonable price.",2023-07-03
2002,1099,75,324,2,1,4.3,Loved the paneer dishes.,2022-07-30
2003,3424,1349,118,4,2,1.9,Delivery was late but food was good.,2023-09-22
2004,4615,1619,187,3,2,1.6,Disappointed with the quality.,2022-11-04
2005,2936,107,41,3,5,2.2,Disappointed with the quality.,2022-01-30
2006,1365,1756,216,4,5,1.6,Great ambience and service.,2022-11-23
2007,1282,1000,188,5,4,1.5,"Good quality, reasonable price.",2023-08-27
2008,4789,1972,222,3,3,4.6,Hygienic and tasty.,2022-12-08
2009,1019,1627,37,5,3,1.4,Disappointed with the quality.,2022-04-08
2010,1998,465,329,5,3,2.7,"Average food, nothing special.",2022-01-07
2011,3940,1794,405,5,1,3.8,"Amazing food, will order again!",2023-02-24
2012,1322,316,285,4,3,3.0,Best biryani in the city!,2023-06-28
2013,929,1752,44,1,5,4.4,"Too oily, not recommended.",2022-10-13
2014,1987,128,225,3,1,1.1,"Good quality, reasonable price.",2022-04-15
2015,4794,909,179,2,4,4.8,"Very bad experience, food was cold.",2023-06-11
2016,381,887,198,2,3,1.1,"Fast delivery, fresh food.",2022-05-09
2017,4592,897,360,2,1,2.1,Restaurant staff was helpful.,2022-09-14
2018,314,236,413,2,4,3.0,Excellent taste and packaging.,2023-04-24
2019,4272,884,107,4,4,1.2,"Average food, nothing special.",2022-02-19
2020,2301,1904,446,1,4,1.2,"Decent food, average service.",2022-12-02
2021,1065,1227,294,5,5,3.5,Great ambience and service.,2022-05-20
2022,4724,1524,495,3,2,3.4,Food was not as per menu description.,2023-08-06
2023,4273,1336,237,1,5,4.5,"Fast delivery, fresh food.",2023-07-07
2024,3861,825,299,4,5,4.9,Portion size could be bigger.,2023-08-03
2025,538,38,112,4,1,4.6,Portion size could be bigger.,2023-12-29
2026,646,822,2,2,3,1.7,Excellent taste and packaging.,2022-08-18
2027,3465,1301,181,5,3,2.3,Loved the paneer dishes.,2022-02-02
2028,2430,981,212,5,3,4.0,Excellent taste and packaging.,2022-06-05
2029,2368,134,376,2,5,1.5,Value for money.,2022-01-17
2030,138,74,368,2,2,2.1,Loved the paneer dishes.,2022-09-06
2031,1700,1777,401,5,3,4.5,"Decent food, average service.",2023-09-02
2032,1557,993,411,5,4,2.6,Value for money.,2023-02-13
2033,277,1997,71,1,5,2.1,Hygienic and tasty.,2022-10-26
2034,2921,1084,352,2,5,2.0,Portion size could be bigger.,2022-06-30
2035,3397,441,357,1,1,4.4,Value for money.,2023-03-31
2036,998,841,75,3,2,2.6,Delivery was late but food was good.,2022-02-23
2037,410,1162,357,5,5,4.9,Will definitely recommend to friends.,2022-10-23
2038,2569,1215,170,2,3,2.7,Loved the paneer dishes.,2023-01-10
2039,500,1300,465,2,4,4.3,Will definitely recommend to friends.,2022-12-03
2040,3206,774,103,5,1,2.9,"Average food, nothing special.",2022-10-05
2041,2255,802,233,2,2,4.8,Value for money.,2022-02-14
2042,2985,154,393,1,5,1.7,"Average food, nothing special.",2022-11-01
2043,4578,1758,124,1,1,1.5,"Amazing food, will order again!",2022-05-03
2044,1828,142,142,4,3,1.4,Hygienic and tasty.,2022-05-21
2045,4598,1103,32,5,4,1.8,Food was not as per menu description.,2023-02-15
2046,2630,661,437,2,1,3.4,Great ambience and service.,2023-10-05
2047,863,1932,260,1,1,3.6,One of my favourite restaurants.,2023-11-15
2048,2197,1059,479,5,4,2.8,"Amazing food, will order again!",2022-11-25
2049,103,1401,432,1,2,2.3,Portion size could be bigger.,2023-09-11
2050,3231,1391,48,4,5,3.9,Delivery was late but food was good.,2022-10-13
2051,719,374,356,2,5,2.5,Hygienic and tasty.,2023-05-06
2052,571,794,426,1,1,2.8,One of my favourite restaurants.,2022-07-27
2053,163,263,103,2,1,3.9,"Fast delivery, fresh food.",2023-12-20
2054,4554,387,417,2,1,2.8,Disappointed with the quality.,2023-08-16
2055,3276,648,35,3,4,2.0,Hygienic and tasty.,2022-03-11
2056,2055,1965,164,5,2,3.5,Portion size could be bigger.,2023-10-29
2057,3275,1408,184,4,2,2.5,Loved the paneer dishes.,2023-11-14
2058,3588,268,38,4,5,3.7,"Amazing food, will order again!",2023-10-20
2059,2306,1131,370,2,2,3.4,Excellent taste and packaging.,2023-03-03
2060,2979,789,110,5,1,1.1,"Too oily, not recommended.",2022-11-02
2061,2725,1179,270,5,4,4.9,Restaurant staff was helpful.,2023-03-13
2062,1344,1932,299,1,1,3.5,Value for money.,2022-12-16
2063,4018,1873,452,1,1,4.1,One of my favourite restaurants.,2022-11-05
2064,1406,1810,464,5,4,2.5,"Fast delivery, fresh food.",2023-02-05
2065,4599,1187,462,3,2,4.4,Value for money.,2022-06-28
2066,3657,1937,159,2,2,3.5,"Average food, nothing special.",2022-03-14
2067,850,900,305,4,4,4.2,One of my favourite restaurants.,2023-01-16
2068,3499,909,235,3,3,3.6,One of my favourite restaurants.,2023-08-17
2069,4346,1918,13,4,4,1.7,Will definitely recommend to friends.,2022-04-08
2070,578,27,194,5,2,1.2,Excellent taste and packaging.,2022-09-30
2071,4141,1990,231,2,4,4.1,Disappointed with the quality.,2022-11-10
2072,2974,1102,368,1,4,1.7,Disappointed with the quality.,2023-06-22
2073,3287,38,242,3,4,4.5,"Very bad experience, food was cold.",2023-01-23
2074,2918,588,93,3,5,3.5,"Very bad experience, food was cold.",2023-07-01
2075,3172,1949,235,5,2,1.0,"Good quality, reasonable price.",2022-02-22
2076,4634,985,459,2,3,1.9,Great ambience and service.,2022-05-26
2077,1001,551,438,5,3,3.5,"Fast delivery, fresh food.",2022-01-05
2078,712,192,383,2,3,4.6,Loved the paneer dishes.,2022-07-02
2079,4975,479,280,3,1,1.7,Hygienic and tasty.,2023-09-15
2080,999,800,326,3,5,3.5,"Average food, nothing special.",2022-03-21
2081,4775,460,253,5,1,2.7,Excellent taste and packaging.,2022-03-28
2082,2899,1390,25,4,4,2.0,Delivery was late but food was good.,2022-06-05
2083,2999,774,254,4,1,4.9,"Too oily, not recommended.",2023-11-29
2084,1807,63,342,3,3,3.1,Loved the paneer dishes.,2023-09-01
2085,31,1297,295,3,3,2.2,Excellent taste and packaging.,2022-08-03
2086,2346,594,302,5,3,4.0,"Fast delivery, fresh food.",2023-01-22
2087,14,1061,287,1,4,2.6,"Decent food, average service.",2022-02-09
2088,1999,396,426,3,5,2.4,Delivery was late but food was good.,2023-01-12
2089,4791,339,169,4,1,3.0,Disappointed with the quality.,2022-06-22
2090,4527,1827,98,2,4,4.2,"Good quality, reasonable price.",2022-04-04
2091,1252,1356,425,5,3,2.2,"Amazing food, will order again!",2022-12-26
2092,3073,851,272,4,4,4.8,"Amazing food, will order again!",2022-01-20
2093,4368,1697,339,3,1,3.3,Portion size could be bigger.,2022-01-06
2094,4660,1725,14,2,4,2.6,"Good quality, reasonable price.",2023-12-05
2095,1428,869,264,2,3,2.7,Great ambience and service.,2023-07-09
2096,3782,460,318,2,5,1.9,Will definitely recommend to friends.,2022-02-14
2097,241,1184,64,3,2,1.8,Portion size could be bigger.,2022-04-26
2098,532,175,293,3,4,2.4,One of my favourite restaurants.,2023-10-06
2099,4919,1770,212,4,5,2.1,Great ambience and service.,2022-04-28
2100,980,1860,269,2,4,3.4,"Good quality, reasonable price.",2023-08-27
2101,1447,1234,340,2,4,4.8,Disappointed with the quality.,2022-05-20
2102,4576,817,436,4,5,3.4,Restaurant staff was helpful.,2023-10-16
2103,3086,72,323,2,5,1.5,Hygienic and tasty.,2022-04-14
2104,3164,191,384,2,3,1.4,"Decent food, average service.",2022-07-17
2105,1022,1909,131,4,3,2.1,"Very bad experience, food was cold.",2023-04-10
2106,1667,799,31,4,2,3.5,Loved the paneer dishes.,2022-04-11
2107,30,301,332,4,3,3.3,Disappointed with the quality.,2023-05-06
2108,1480,754,86,3,4,2.5,Food was not as per menu description.,2022-05-22
2109,486,1264,281,4,5,1.0,One of my favourite restaurants.,2023-09-26
2110,1611,1227,374,5,4,3.1,Will definitely recommend to friends.,2023-08-25
2111,457,740,56,4,2,3.9,Food was not as per menu description.,2022-07-18
2112,525,999,301,1,3,1.4,"Fast delivery, fresh food.",2022-10-04
2113,260,1562,378,1,1,4.7,"Average food, nothing special.",2022-06-26
2114,1101,994,126,3,5,2.2,Loved the paneer dishes.,2022-12-15
2115,462,1424,206,5,5,2.0,Food was not as per menu description.,2022-05-14
2116,3847,1833,377,4,5,2.0,"Very bad experience, food was cold.",2023-12-25
2117,4985,156,130,5,1,4.7,"Fast delivery, fresh food.",2022-03-28
2118,3278,322,216,3,4,4.6,Portion size could be bigger.,2023-03-31
2119,1906,11,388,4,3,2.8,Hygienic and tasty.,2023-12-02
2120,451,347,222,4,1,2.8,Restaurant staff was helpful.,2023-09-24
2121,4875,590,417,1,5,3.1,"Very bad experience, food was cold.",2022-11-29
2122,3125,846,266,2,3,3.3,"Good quality, reasonable price.",2023-07-28
2123,1118,1522,48,4,5,2.9,Will definitely recommend to friends.,2022-11-04
2124,3998,1768,173,3,4,2.9,"Average food, nothing special.",2023-06-24
2125,1232,330,413,5,2,2.8,"Very bad experience, food was cold.",2023-04-28
2126,642,842,269,5,1,4.8,Best biryani in the city!,2022-11-10
2127,2009,1828,37,3,1,4.3,"Good quality, reasonable price.",2023-10-03
2128,3312,582,255,3,2,2.1,Hygienic and tasty.,2022-10-18
2129,1808,316,210,4,3,4.6,"Too oily, not recommended.",2023-03-29
2130,208,1930,445,1,5,3.6,"Average food, nothing special.",2023-05-08
2131,1575,1643,32,1,2,2.3,Restaurant staff was helpful.,2023-04-03
2132,3521,596,224,4,3,3.5,Restaurant staff was helpful.,2023-03-17
2133,4306,304,217,2,2,3.6,Food was not as per menu description.,2022-03-02
2134,4581,1245,279,5,2,1.1,"Good quality, reasonable price.",2023-11-04
2135,2621,1491,96,4,2,4.4,"Fast delivery, fresh food.",2023-12-20
2136,4485,191,264,1,3,4.8,"Good quality, reasonable price.",2023-09-01
2137,1893,1795,450,2,4,3.8,"Decent food, average service.",2022-07-01
2138,3686,1274,202,5,5,2.6,Delivery was late but food was good.,2022-04-07
2139,4208,1910,147,2,3,2.1,Disappointed with the quality.,2022-09-03
2140,639,658,189,1,4,2.0,"Amazing food, will order again!",2023-10-01
2141,1420,610,481,1,5,1.8,Disappointed with the quality.,2023-04-10
2142,1829,1132,147,3,2,1.6,"Good quality, reasonable price.",2022-03-20
2143,3536,1021,296,5,3,4.5,"Very bad experience, food was cold.",2023-11-29
2144,1456,598,108,1,5,4.2,Food was not as per menu description.,2022-08-01
2145,830,1364,397,5,2,4.1,Hygienic and tasty.,2023-12-28
2146,1383,1176,384,1,2,2.1,One of my favourite restaurants.,2023-03-06
2147,4293,1355,354,2,1,1.8,"Amazing food, will order again!",2023-11-11
2148,4156,201,489,2,1,4.3,Best biryani in the city!,2023-10-20
2149,448,452,58,3,3,1.5,Will definitely recommend to friends.,2023-08-01
2150,1790,1897,354,2,5,2.1,Hygienic and tasty.,2023-06-10
2151,2622,897,74,1,1,4.8,Value for money.,2023-05-09
2152,2553,284,157,2,2,3.5,Delivery was late but food was good.,2023-06-16
2153,4250,153,482,4,5,3.3,Restaurant staff was helpful.,2022-09-14
2154,584,1194,115,5,5,4.9,"Decent food, average service.",2022-07-01
2155,1308,133,69,1,5,1.1,"Fast delivery, fresh food.",2022-11-05
2156,2838,23,436,3,4,1.6,Excellent taste and packaging.,2023-10-22
2157,3689,866,285,2,3,4.3,"Average food, nothing special.",2022-11-28
2158,3449,1261,122,1,3,2.1,"Amazing food, will order again!",2023-12-07
2159,1070,497,61,5,5,3.9,Loved the paneer dishes.,2022-06-02
2160,2164,1605,286,1,3,4.1,Excellent taste and packaging.,2022-10-13
2161,4463,1507,365,1,3,2.5,"Decent food, average service.",2023-03-19
2162,1013,598,89,2,1,3.1,Restaurant staff was helpful.,2022-03-09
2163,1231,806,32,3,1,1.3,Delivery was late but food was good.,2022-03-18
2164,4496,670,236,3,5,3.5,Will definitely recommend to friends.,2022-06-08
2165,3029,198,308,5,1,3.8,Excellent taste and packaging.,2022-05-30
2166,3194,1142,64,5,2,1.3,Portion size could be bigger.,2022-03-16
2167,2170,633,9,5,4,3.4,One of my favourite restaurants.,2022-04-26
2168,703,321,338,5,4,4.1,"Amazing food, will order again!",2023-03-12
2169,4459,1520,6,2,3,2.4,Portion size could be bigger.,2023-11-18
2170,3669,879,483,5,5,3.4,Excellent taste and packaging.,2022-05-31
2171,2173,425,68,5,3,3.5,"Too oily, not recommended.",2023-04-24
2172,3014,567,217,4,2,1.7,"Decent food, average service.",2023-12-02
2173,771,377,134,3,1,4.4,Will definitely recommend to friends.,2023-11-20
2174,1698,1718,57,3,2,1.2,"Good quality, reasonable price.",2022-08-24
2175,479,364,470,2,4,1.9,Will definitely recommend to friends.,2023-07-27
2176,4558,1831,27,5,4,4.8,Excellent taste and packaging.,2022-08-02
2177,1317,1787,49,1,3,2.3,"Too oily, not recommended.",2022-09-29
2178,884,1926,12,4,3,2.6,Hygienic and tasty.,2023-12-04
2179,3149,1121,19,1,5,4.3,Disappointed with the quality.,2023-02-24
2180,2867,877,198,3,4,1.8,Value for money.,2022-01-19
2181,628,751,70,2,3,3.5,"Very bad experience, food was cold.",2022-09-01
2182,4426,545,402,5,5,2.2,One of my favourite restaurants.,2022-03-24
2183,3741,1401,380,1,5,3.6,"Decent food, average service.",2023-02-26
2184,3925,435,141,2,2,2.5,Excellent taste and packaging.,2022-08-14
2185,3122,154,165,1,1,1.3,Hygienic and tasty.,2022-03-09
2186,2215,1445,72,5,2,2.0,"Amazing food, will order again!",2022-02-25
2187,1672,51,186,3,5,4.8,Delivery was late but food was good.,2023-11-21
2188,2977,1372,21,3,1,1.1,One of my favourite restaurants.,2023-07-12
2189,4188,382,351,5,2,4.7,Portion size could be bigger.,2023-02-11
2190,2252,346,238,2,5,1.1,Great ambience and service.,2023-04-18
2191,4020,609,157,5,3,4.9,Will definitely recommend to friends.,2023-10-11
2192,1129,425,283,1,5,3.0,"Average food, nothing special.",2023-01-19
2193,3490,1762,73,4,2,3.4,Restaurant staff was helpful.,2022-05-29
2194,720,1425,423,4,4,2.5,"Very bad experience, food was cold.",2023-02-05
2195,4741,1883,110,3,4,4.0,Best biryani in the city!,2023-09-26
2196,544,1007,313,5,3,2.4,"Good quality, reasonable price.",2022-02-02
2197,108,1622,325,5,3,4.7,Disappointed with the quality.,2023-01-09
2198,3420,568,322,5,2,4.2,Portion size could be bigger.,2022-02-26
2199,2219,235,479,1,5,2.0,"Fast delivery, fresh food.",2023-02-14
2200,1209,1031,446,1,5,2.6,"Decent food, average service.",2023-11-19
2201,3141,254,376,2,2,4.8,Food was not as per menu description.,2022-10-14
2202,2863,1436,300,3,4,4.2,"Average food, nothing special.",2022-01-20
2203,1416,1118,176,2,1,4.2,"Too oily, not recommended.",2023-12-15
